2022-09-16 09:07:16.488672 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginVision\bin\Debug\SessionLogs\MSBuild.19280 2022-09-16 09-07-11.txt'. [8.19 ms]
2022-09-16 11:12:18.127206 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-16 11:12:18.127206 ; AssemblyFinder ; Debug       ; Found 9/39 assembly files. [25.0 ms]
2022-09-16 11:12:18.127206 ; Session        ; Debug       ; OpenTAP Engine 9.18.5+0328e9b4 X64
2022-09-16 11:12:18.127206 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-16 11:12:18.127206 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-16 11:12:18.127206 ; Searcher       ; Debug       ; Ordered 9 assemblies according to references. [534 ms]
2022-09-16 11:12:18.316504 ; AssemblyData   ; Debug       ; Loaded OpenTap. [1.61 ms]
2022-09-16 11:12:18.317003 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [19.4 ms]
2022-09-16 11:12:18.430729 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\SessionLogs\SessionLog 2022-09-16 11-12-16.txt'. [34.5 ms]
2022-09-16 11:12:18.430729 ; AssemblyData   ; Debug       ; Loaded OpenTap.OSIntegration.Windows. [7.64 ms]
2022-09-16 11:12:18.532419 ; AssemblyData   ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [6.39 ms]
2022-09-16 11:12:18.532949 ; AssemblyData   ; Debug       ; Loaded mscorlib. [4.40 us]
2022-09-16 11:12:18.532949 ; CLI            ; Debug       ; Executing CLI action: path \ register
2022-09-16 11:12:18.532949 ; PackageAction  ; Information ; Skipping OS Integration (OPENTAP_DEBUG_INSTALL environment variable is set).
2022-09-16 11:12:18.532949 ; CLI            ; Debug       ; CLI action returned exit code: 0 [2.43 ms]
2022-09-16 11:12:18.556765 ; Plugin         ; Information ; Succesfully ran install step  'tap.exe path register'.  [2.39 s]
2022-09-16 11:12:18.557261 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-16 11:12:18.557261 ; Installer      ; Information ; Installed OSIntegration version 1.4.2+15f32a31 [2.46 s]
2022-09-16 11:12:18.557261 ; Installer      ; Warning     ; Package 'OSIntegration' contains possibly relevant plugins for next package installations, but these will not be loaded.
2022-09-16 11:12:18.557261 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SDK.9.17.4+ea67c63a.Windows,Linux,MacOS.TapPackage
2022-09-16 11:12:18.602447 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Keysight.OpenTap.Sdk.MSBuild.dll [24.9 ms]
2022-09-16 11:12:18.650466 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/OpenTap.Sdk.New.dll [47.9 ms]
2022-09-16 11:12:18.709086 ; package        ; Debug       ; Decompressed bin/Release/OpenTap.xml [58.8 ms]
2022-09-16 11:12:18.734346 ; package        ; Debug       ; Decompressed bin/Release/OpenTap.Package.xml [25.1 ms]
2022-09-16 11:12:18.751436 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/PackageSchema.xsd [16.7 ms]
2022-09-16 11:12:18.880692 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/OpenTAP Developer Guide.pdf [129 ms]
2022-09-16 11:12:18.890844 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/.OpenTapIgnore [10.2 ms]
2022-09-16 11:12:18.895792 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/.HiddenFile.txt [4.99 ms]
2022-09-16 11:12:18.901781 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/.HiddenFolder/Empty.txt [5.70 ms]
2022-09-16 11:12:18.916495 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/Examples.sln [14.6 ms]
2022-09-16 11:12:18.925987 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/Directory.Build.props [9.28 ms]
2022-09-16 11:12:18.941631 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/ExamplePlugin/ExamplePlugin.csproj [15.8 ms]
2022-09-16 11:12:18.949931 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/ExamplePlugin/GeneratorInstrument.cs [8.00 ms]
2022-09-16 11:12:18.958714 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/ExamplePlugin/LowPassFilterDut.cs [8.81 ms]
2022-09-16 11:12:18.966548 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/ExamplePlugin/MeasurePeakAmplitudeTestStep.cs [7.88 ms]
2022-09-16 11:12:18.976108 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/ExamplePlugin/package.xml [9.30 ms]
2022-09-16 11:12:18.980980 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/ExamplePlugin/SomeSampleData.txt [4.85 ms]
2022-09-16 11:12:18.990308 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/ExamplePlugin/Properties/AssemblyInfo.cs [9.33 ms]
2022-09-16 11:12:18.996989 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/ExamplePlugin/Properties/launchSettings.json [6.67 ms]
2022-09-16 11:12:19.014663 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/package.xml [17.4 ms]
2022-09-16 11:12:19.023496 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/PluginDevelopment.csproj [8.89 ms]
2022-09-16 11:12:19.042686 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/AttachedPropertyExample.cs [19.0 ms]
2022-09-16 11:12:19.057734 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/BreakSerializerExample.cs [15.0 ms]
2022-09-16 11:12:19.069291 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/ComplexSettingsExample1.cs [11.2 ms]
2022-09-16 11:12:19.093977 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/ComplexSettingsExample2.cs [24.7 ms]
2022-09-16 11:12:19.102177 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/Advanced Examples/MenuModelExample.cs [8.03 ms]
2022-09-16 11:12:19.117556 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/GUI/ButtonCreation.cs [15.1 ms]
2022-09-16 11:12:19.125304 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/GUI/CustomBenchSettings.cs [8.05 ms]
2022-09-16 11:12:19.133133 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/GUI/ExampleSettings.cs [7.78 ms]
2022-09-16 11:12:19.148919 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/GUI/IPAnnotation.cs [15.6 ms]
2022-09-16 11:12:19.158099 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/GUI/OpenTapPictureExample.cs [9.15 ms]
2022-09-16 11:12:19.164330 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/GUI/TestPlanCustomImportExport.cs [6.29 ms]
2022-09-16 11:12:19.174359 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/GUI/UserInputExample.cs [10.0 ms]
2022-09-16 11:12:19.182092 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/ConnectionStep.cs [7.34 ms]
2022-09-16 11:12:19.194480 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/FourPortDut.cs [12.5 ms]
2022-09-16 11:12:19.300581 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/InterfaceBasedInstrument.cs [106 ms]
2022-09-16 11:12:19.369251 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/MeasureUsingConnectionsStep.cs [68.6 ms]
2022-09-16 11:12:19.393271 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/ResourceTopology.cs [23.4 ms]
2022-09-16 11:12:19.411374 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/ScpiInstrumentExample.cs [18.2 ms]
2022-09-16 11:12:19.421610 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SetSwitchMatrixStep.cs [10.2 ms]
2022-09-16 11:12:19.431950 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SetSwitchStep.cs [10.1 ms]
2022-09-16 11:12:19.442584 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SimpleDut.cs [10.2 ms]
2022-09-16 11:12:19.456221 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SimpleInstrument.cs [13.7 ms]
2022-09-16 11:12:19.468495 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/SwitchMatrixInstrument.cs [12.1 ms]
2022-09-16 11:12:19.481947 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/TwoPortInstrument.cs [13.4 ms]
2022-09-16 11:12:19.491226 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/TwoPositionSwitchInstrument.cs [9.39 ms]
2022-09-16 11:12:19.498385 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/InstrumentsAndDuts/UsingDutAndInstStep.cs [7.09 ms]
2022-09-16 11:12:19.508473 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/Properties/AssemblyInfo.cs [10.0 ms]
2022-09-16 11:12:19.514222 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/Properties/launchSettings.json [5.44 ms]
2022-09-16 11:12:19.526169 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/ResultListeners/EventResultListener.cs [12.3 ms]
2022-09-16 11:12:19.538164 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/ResultListeners/ExampleResultListener.cs [11.5 ms]
2022-09-16 11:12:19.553044 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/AvailableValuesAttributeExample.cs [14.7 ms]
2022-09-16 11:12:19.563263 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/BrowsableAttributeExample.cs [10.0 ms]
2022-09-16 11:12:19.573499 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/ColumnDisplayAttributeExample.cs [10.1 ms]
2022-09-16 11:12:19.590932 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/DefaultValueExample.cs [17.2 ms]
2022-09-16 11:12:19.599460 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/DisplayAttributeExample.cs [8.79 ms]
2022-09-16 11:12:19.609955 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/DynamicNameDisplayAttribute.cs [10.1 ms]
2022-09-16 11:12:19.616457 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/EmbedPropertiesAttributeExample.cs [6.53 ms]
2022-09-16 11:12:19.625352 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/EnabledIfAttributeExample.cs [9.23 ms]
2022-09-16 11:12:19.632362 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/FlagsAttributeExample.cs [6.68 ms]
2022-09-16 11:12:19.641640 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/PathAttributeExample.cs [9.19 ms]
2022-09-16 11:12:19.663030 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/ResourceOpenAttributeExample.cs [21.6 ms]
2022-09-16 11:12:19.679306 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/ScpiAttributeExample.cs [16.0 ms]
2022-09-16 11:12:19.707807 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/UnitAttributeExample.cs [28.1 ms]
2022-09-16 11:12:19.731111 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Attributes/XmlIgnoreAttributeExample.cs [23.6 ms]
2022-09-16 11:12:19.744308 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/InputOutput/GenerateOutput.cs [13.7 ms]
2022-09-16 11:12:19.762314 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/InputOutput/HandleInput.cs [17.4 ms]
2022-09-16 11:12:19.779414 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/ParentChild/ChildSeekingResources.cs [16.6 ms]
2022-09-16 11:12:19.789148 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/ParentChild/ParentAnyChildren.cs [10.0 ms]
2022-09-16 11:12:19.802196 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/ParentChild/ParentWithResources.cs [12.3 ms]
2022-09-16 11:12:19.821940 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/PublishResults/ResultsForXyArray.cs [19.5 ms]
2022-09-16 11:12:19.830591 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/PublishResults/ResultsWithCustomClass.cs [8.47 ms]
2022-09-16 11:12:19.844592 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/PublishResults/SetOfNameValuePairs.cs [14.2 ms]
2022-09-16 11:12:19.858036 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/PublishResults/SingleNameValuePair.cs [13.7 ms]
2022-09-16 11:12:19.865385 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/AbortsTheTestPlan.cs [6.58 ms]
2022-09-16 11:12:19.873100 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/AccessingComponentSettings.cs [7.58 ms]
2022-09-16 11:12:19.883667 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/DeferTaskStep.cs [10.9 ms]
2022-09-16 11:12:19.896351 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/LogMessages.cs [12.5 ms]
2022-09-16 11:12:19.921806 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/OfferBreakExample.cs [25.2 ms]
2022-09-16 11:12:19.932268 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/SetVerdict.cs [10.3 ms]
2022-09-16 11:12:19.946541 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/EnabledCheckBoxes.cs [14.6 ms]
2022-09-16 11:12:19.958332 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/ListOfObjects.cs [11.5 ms]
2022-09-16 11:12:19.965661 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/ReadOnlyListExample.cs [7.16 ms]
2022-09-16 11:12:19.976172 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/RuleValidation.cs [10.7 ms]
2022-09-16 11:12:19.982796 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment.Gui/PluginDevelopment.Gui.csproj [6.18 ms]
2022-09-16 11:12:20.004299 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment.Gui/Properties/AssemblyInfo.cs [21.6 ms]
2022-09-16 11:12:20.015294 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment.Gui/Properties/launchSettings.json [11.0 ms]
2022-09-16 11:12:20.047702 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment.Gui/GUI/CustomControlProvider.cs [32.1 ms]
2022-09-16 11:12:20.091869 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment.Gui/GUI/DockablePanel.cs [43.5 ms]
2022-09-16 11:12:20.116120 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment.Gui/GUI/ResultXYChartExample.cs [24.3 ms]
2022-09-16 11:12:20.132828 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment.Gui/GUI/ToolsMenu.cs [16.5 ms]
2022-09-16 11:12:20.146916 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/PluginDevelopment/GUI/SomeInstrument.png [14.1 ms]
2022-09-16 11:12:20.163822 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/TestPlanExecution/BuildTestPlan.Api/BuildTestPlan.Api.csproj [16.5 ms]
2022-09-16 11:12:20.190686 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/TestPlanExecution/BuildTestPlan.Api/Program.cs [27.1 ms]
2022-09-16 11:12:20.246588 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/TestPlanExecution/BuildTestPlan.Api/Properties/AssemblyInfo.cs [55.7 ms]
2022-09-16 11:12:20.259554 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/TestPlanExecution/RunTestPlan.Api/Program.cs [12.8 ms]
2022-09-16 11:12:20.275314 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/TestPlanExecution/RunTestPlan.Api/RunTestPlan.Api.csproj [15.6 ms]
2022-09-16 11:12:20.307342 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/Examples/TestPlanExecution/RunTestPlan.Api/Properties/AssemblyInfo.cs [31.6 ms]
2022-09-16 11:12:20.411295 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/Microsoft.Build.Utilities.Core.15.1.0.0/Microsoft.Build.Utilities.Core.dll [104 ms]
2022-09-16 11:12:20.461861 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/Microsoft.Build.Framework.15.1.0.0/Microsoft.Build.Framework.dll [50.2 ms]
2022-09-16 11:12:20.724496 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/Microsoft.Build.15.1.0.0/Microsoft.Build.dll [262 ms]
2022-09-16 11:12:20.897008 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Text.Encoding.CodePages.4.0.2.0/System.Text.Encoding.CodePages.dll [172 ms]
2022-09-16 11:12:20.986967 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.IO.Compression.4.2.0.0/System.IO.Compression.dll [89.6 ms]
2022-09-16 11:12:21.013923 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Resources.ResourceManager.4.0.1.0/System.Resources.ResourceManager.dll [26.7 ms]
2022-09-16 11:12:21.116156 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Text.Encoding.4.0.11.0/System.Text.Encoding.dll [102 ms]
2022-09-16 11:12:21.164241 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Threading.4.0.11.0/System.Threading.dll [47.9 ms]
2022-09-16 11:12:21.198159 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Runtime.InteropServices.4.1.2.0/System.Runtime.InteropServices.dll [33.9 ms]
2022-09-16 11:12:21.250967 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Reflection.4.1.2.0/System.Reflection.dll [52.7 ms]
2022-09-16 11:12:21.294492 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Runtime.Handles.4.0.1.0/System.Runtime.Handles.dll [43.2 ms]
2022-09-16 11:12:21.323861 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Globalization.4.0.11.0/System.Globalization.dll [29.5 ms]
2022-09-16 11:12:21.345997 ; package        ; Debug       ; Decompressed bin/Release/Packages/SDK/package.xml [21.9 ms]
2022-09-16 11:12:21.349515 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-16 11:12:21.350014 ; Installer      ; Information ; Installed SDK version 9.17.4+ea67c63a [2.79 s]
2022-09-16 11:12:21.350014 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SQLite and PostgreSQL.9.4.2+3009aace.TapPackage
2022-09-16 11:12:21.434468 ; package        ; Debug       ; Decompressed bin/Release/Packages/SQLite and PostgreSQL/Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll [73.5 ms]
2022-09-16 11:12:21.481329 ; package        ; Debug       ; Decompressed bin/Release/Packages/SQLite and PostgreSQL/Keysight.OpenTap.Plugins.ResultListener.SQLite.dll [46.1 ms]
2022-09-16 11:12:21.520164 ; package        ; Debug       ; Decompressed bin/Release/Packages/SQLite and PostgreSQL/Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll [39.0 ms]
2022-09-16 11:12:21.689660 ; package        ; Debug       ; Decompressed bin/Release/x86/SQLite.Interop.dll [169 ms]
2022-09-16 11:12:21.910663 ; package        ; Debug       ; Decompressed bin/Release/x64/SQLite.Interop.dll [220 ms]
2022-09-16 11:12:22.017165 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Data.SQLite.1.0.109.0/System.Data.SQLite.dll [106 ms]
2022-09-16 11:12:22.191086 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/Npgsql.4.0.4.0/Npgsql.dll [173 ms]
2022-09-16 11:12:22.234812 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Threading.Tasks.Extensions.4.2.0.0/System.Threading.Tasks.Extensions.dll [44.0 ms]
2022-09-16 11:12:22.267071 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Runtime.CompilerServices.Unsafe.4.0.4.0/System.Runtime.CompilerServices.Unsafe.dll [31.8 ms]
2022-09-16 11:12:22.290311 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.Runtime.4.1.2.0/System.Runtime.dll [23.0 ms]
2022-09-16 11:12:22.300880 ; package        ; Debug       ; Decompressed bin/Release/Packages/SQLite and PostgreSQL/package.xml [10.6 ms]
2022-09-16 11:12:22.301406 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-16 11:12:22.301906 ; Installer      ; Information ; Installed SQLite and PostgreSQL version 9.4.2+3009aace [951 ms]
2022-09-16 11:12:22.301906 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Visual Studio SDK CE.1.2.6+ef0ad804.TapPackage
2022-09-16 11:12:22.331447 ; package        ; Debug       ; Decompressed bin/Release/Packages/Visual Studio SDK CE/OpenTap.VSSdk.Debugger.dll [23.3 ms]
2022-09-16 11:12:22.429734 ; package        ; Debug       ; Decompressed bin/Release/Packages/Visual Studio SDK CE/Install/OpenTap.VSSdk.vsix [97.9 ms]
2022-09-16 11:12:22.464945 ; package        ; Debug       ; Decompressed bin/Release/Packages/Visual Studio SDK CE/Install/OpenTap.VSSdk.Installer.dll [35.0 ms]
2022-09-16 11:12:22.540969 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/EnvDTE.8.0.0.0/EnvDTE.dll [75.9 ms]
2022-09-16 11:12:22.579326 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/System.ValueTuple.4.0.2.0/System.ValueTuple.dll [38.5 ms]
2022-09-16 11:12:22.609630 ; package        ; Debug       ; Decompressed bin/Release/Dependencies/stdole.7.0.3300.0/stdole.dll [30.4 ms]
2022-09-16 11:12:22.638075 ; package        ; Debug       ; Decompressed bin/Release/Packages/Visual Studio SDK CE/package.xml [27.9 ms]
2022-09-16 11:12:22.638075 ; Plugin         ; Information ; Starting install step 'tap.exe sdk vs-integration --install'
2022-09-16 11:12:24.494203 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\SessionLogs\tap 2022-09-16 11-12-22.txt'. [14.8 ms]
2022-09-16 11:12:24.494203 ; Session        ; Debug       ; Running '"bin\Release\tap.exe" sdk vs-integration --install --verbose ' in 'D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release'.
2022-09-16 11:12:24.494203 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-16 11:12:24.494203 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-16 11:12:24.494703 ; Session        ; Debug       ; OpenTAP Engine 9.18.5+0328e9b4 X64
2022-09-16 11:12:24.494714 ; AssemblyFinder ; Debug       ; Found 18/67 assembly files. [40.3 ms]
2022-09-16 11:12:24.494714 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-16 11:12:24.494714 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyPluginGen\bin\Release\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-16 11:12:24.494714 ; Searcher       ; Debug       ; Ordered 16 assemblies according to references. [404 ms]
2022-09-16 11:12:24.600113 ; AssemblyData   ; Debug       ; Loaded OpenTap. [675 us]
