2022-09-15 14:57:39.038536 ; Session        ; Debug       ; Session log loaded as 'bin\Debug\SessionLogs\MSBuild 2022-09-15 14-57-24.txt'. [8.09 ms]
2022-09-15 14:57:48.410981 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/AccessingComponentSettings.cs [40.6 ms]
2022-09-15 14:57:48.431933 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/DeferTaskStep.cs [20.8 ms]
2022-09-15 14:57:48.443668 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/LogMessages.cs [11.7 ms]
2022-09-15 14:57:48.453881 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/OfferBreakExample.cs [9.91 ms]
2022-09-15 14:57:48.459839 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Execution/SetVerdict.cs [5.93 ms]
2022-09-15 14:57:48.468113 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/EnabledCheckBoxes.cs [8.21 ms]
2022-09-15 14:57:48.473785 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/ListOfObjects.cs [5.99 ms]
2022-09-15 14:57:48.482658 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/ReadOnlyListExample.cs [8.45 ms]
2022-09-15 14:57:48.492158 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/TestSteps/Step Settings/RuleValidation.cs [9.64 ms]
2022-09-15 14:57:48.498195 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/PluginDevelopment.Gui.csproj [6.13 ms]
2022-09-15 14:57:48.505706 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/Properties/AssemblyInfo.cs [7.24 ms]
2022-09-15 14:57:48.509749 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/Properties/launchSettings.json [4.25 ms]
2022-09-15 14:57:48.523328 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/GUI/CustomControlProvider.cs [13.4 ms]
2022-09-15 14:57:48.533891 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/GUI/DockablePanel.cs [10.3 ms]
2022-09-15 14:57:48.555496 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/GUI/ResultXYChartExample.cs [21.2 ms]
2022-09-15 14:57:48.563314 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment.Gui/GUI/ToolsMenu.cs [8.27 ms]
2022-09-15 14:57:48.570169 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/PluginDevelopment/GUI/SomeInstrument.png [6.42 ms]
2022-09-15 14:57:48.578069 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/TestPlanExecution/BuildTestPlan.Api/BuildTestPlan.Api.csproj [7.71 ms]
2022-09-15 14:57:48.595292 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/TestPlanExecution/BuildTestPlan.Api/Program.cs [17.3 ms]
2022-09-15 14:57:48.607675 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/TestPlanExecution/BuildTestPlan.Api/Properties/AssemblyInfo.cs [12.4 ms]
2022-09-15 14:57:48.620526 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/TestPlanExecution/RunTestPlan.Api/Program.cs [12.8 ms]
2022-09-15 14:57:48.627865 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/TestPlanExecution/RunTestPlan.Api/RunTestPlan.Api.csproj [7.04 ms]
2022-09-15 14:57:48.634639 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/Examples/TestPlanExecution/RunTestPlan.Api/Properties/AssemblyInfo.cs [6.71 ms]
2022-09-15 14:57:48.671556 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Microsoft.Build.Utilities.Core.15.1.0.0/Microsoft.Build.Utilities.Core.dll [36.7 ms]
2022-09-15 14:57:48.694204 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Microsoft.Build.Framework.15.1.0.0/Microsoft.Build.Framework.dll [22.6 ms]
2022-09-15 14:57:48.822078 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Microsoft.Build.15.1.0.0/Microsoft.Build.dll [127 ms]
2022-09-15 14:57:48.891416 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Text.Encoding.CodePages.4.0.2.0/System.Text.Encoding.CodePages.dll [69.1 ms]
2022-09-15 14:57:48.915364 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.IO.Compression.4.2.0.0/System.IO.Compression.dll [24.1 ms]
2022-09-15 14:57:48.928587 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Resources.ResourceManager.4.0.1.0/System.Resources.ResourceManager.dll [13.1 ms]
2022-09-15 14:57:48.942432 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Text.Encoding.4.0.11.0/System.Text.Encoding.dll [13.7 ms]
2022-09-15 14:57:48.954785 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Threading.4.0.11.0/System.Threading.dll [12.3 ms]
2022-09-15 14:57:48.968223 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Runtime.InteropServices.4.1.2.0/System.Runtime.InteropServices.dll [13.2 ms]
2022-09-15 14:57:48.982729 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Reflection.4.1.2.0/System.Reflection.dll [14.4 ms]
2022-09-15 14:57:48.999268 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Runtime.Handles.4.0.1.0/System.Runtime.Handles.dll [16.8 ms]
2022-09-15 14:57:49.013076 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Globalization.4.0.11.0/System.Globalization.dll [13.7 ms]
2022-09-15 14:57:49.023447 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SDK/package.xml [10.3 ms]
2022-09-15 14:57:49.026956 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:57:49.026956 ; Installer      ; Information ; Installed SDK version 9.17.4+ea67c63a [1.63 s]
2022-09-15 14:57:49.026956 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\SQLite and PostgreSQL.9.4.2+3009aace.TapPackage
2022-09-15 14:57:49.059087 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SQLite and PostgreSQL/Keysight.OpenTap.Plugins.ResultListener.SqlDatabase.dll [26.7 ms]
2022-09-15 14:57:49.081935 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SQLite and PostgreSQL/Keysight.OpenTap.Plugins.ResultListener.SQLite.dll [22.5 ms]
2022-09-15 14:57:49.104493 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SQLite and PostgreSQL/Keysight.OpenTap.Plugins.ResultListener.PostgreSQL.dll [22.7 ms]
2022-09-15 14:57:49.188427 ; package        ; Debug       ; Decompressed bin/Debug/x86/SQLite.Interop.dll [83.8 ms]
2022-09-15 14:57:49.281476 ; package        ; Debug       ; Decompressed bin/Debug/x64/SQLite.Interop.dll [92.9 ms]
2022-09-15 14:57:49.327859 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Data.SQLite.1.0.109.0/System.Data.SQLite.dll [46.3 ms]
2022-09-15 14:57:49.388958 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Npgsql.4.0.4.0/Npgsql.dll [61.0 ms]
2022-09-15 14:57:49.403833 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Threading.Tasks.Extensions.4.2.0.0/System.Threading.Tasks.Extensions.dll [14.8 ms]
2022-09-15 14:57:49.423266 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Runtime.CompilerServices.Unsafe.4.0.4.0/System.Runtime.CompilerServices.Unsafe.dll [19.5 ms]
2022-09-15 14:57:49.455013 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Runtime.4.1.2.0/System.Runtime.dll [31.3 ms]
2022-09-15 14:57:49.485572 ; package        ; Debug       ; Decompressed bin/Debug/Packages/SQLite and PostgreSQL/package.xml [30.8 ms]
2022-09-15 14:57:49.485572 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:57:49.485572 ; Installer      ; Information ; Installed SQLite and PostgreSQL version 9.4.2+3009aace [459 ms]
2022-09-15 14:57:49.485572 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Visual Studio SDK CE.1.2.6+ef0ad804.TapPackage
2022-09-15 14:57:49.522672 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Visual Studio SDK CE/OpenTap.VSSdk.Debugger.dll [22.9 ms]
2022-09-15 14:57:49.594944 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Visual Studio SDK CE/Install/OpenTap.VSSdk.vsix [71.8 ms]
2022-09-15 14:57:49.627681 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Visual Studio SDK CE/Install/OpenTap.VSSdk.Installer.dll [33.1 ms]
2022-09-15 14:57:49.662901 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/EnvDTE.8.0.0.0/EnvDTE.dll [35.1 ms]
2022-09-15 14:57:49.682616 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.ValueTuple.4.0.2.0/System.ValueTuple.dll [19.1 ms]
2022-09-15 14:57:49.698322 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/stdole.7.0.3300.0/stdole.dll [15.7 ms]
2022-09-15 14:57:49.704035 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Visual Studio SDK CE/package.xml [5.86 ms]
2022-09-15 14:57:49.704534 ; Plugin         ; Information ; Starting install step 'tap.exe sdk vs-integration --install'
2022-09-15 14:57:50.503228 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\SessionLogs\tap 2022-09-15 14-57-491.txt'. [7.34 ms]
2022-09-15 14:57:50.503228 ; Session        ; Debug       ; Running '"bin\Debug\tap.exe" sdk vs-integration --install --verbose ' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug'.
2022-09-15 14:57:50.503228 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-15 14:57:50.503228 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-15 14:57:50.503228 ; AssemblyFinder ; Debug       ; Found 18/58 assembly files. [17.5 ms]
2022-09-15 14:57:50.504227 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-09-15 14:57:50.504227 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-15 14:57:50.504275 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-15 14:57:50.504275 ; Searcher       ; Debug       ; Ordered 16 assemblies according to references. [191 ms]
2022-09-15 14:57:50.644174 ; PluginManager  ; Debug       ; Loaded OpenTap. [311 us]
2022-09-15 14:57:50.644174 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [4.96 ms]
2022-09-15 14:57:50.644174 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\SessionLogs\SessionLog 2022-09-15 14-57-49.txt'. [9.41 ms]
2022-09-15 14:57:50.644174 ; PluginManager  ; Debug       ; Loaded OpenTap.VSSdk.Installer. [5.61 ms]
2022-09-15 14:57:50.644174 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [5.59 ms]
2022-09-15 14:57:50.677947 ; PluginManager  ; Debug       ; Loaded mscorlib. [600 ns]
2022-09-15 14:57:50.677947 ; CLI            ; Debug       ; Executing CLI action: sdk \ vs-integration
2022-09-15 14:57:50.678946 ; CLI            ; Debug       ; CLI action returned exit code: 0 [798 us]
2022-09-15 14:57:50.694164 ; Plugin         ; Information ; Succesfully ran install step  'tap.exe sdk vs-integration --install'.  [989 ms]
2022-09-15 14:57:50.694164 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:57:50.694164 ; Installer      ; Information ; Installed Visual Studio SDK CE version 1.2.6+ef0ad804 [1.20 s]
2022-09-15 14:57:50.694164 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\WPF Controls.9.17.4+5e508f08.TapPackage
2022-09-15 14:57:50.843433 ; package        ; Debug       ; Decompressed bin/Debug/Packages/WPF Controls/Keysight.OpenTap.Wpf.dll [142 ms]
2022-09-15 14:57:50.845388 ; package        ; Warning     ; Unable to unpack file bin/Debug/Dependencies/Keysight.Ccl.Wsl.4.0.1.9/Keysight.Ccl.Wsl.dll. Retry 1 of 10.
2022-09-15 14:57:51.231374 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Keysight.Ccl.Wsl.4.0.1.9/Keysight.Ccl.Wsl.dll [388 ms]
2022-09-15 14:57:51.260647 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/EnvDTE.8.0.0.0/EnvDTE.dll [28.8 ms]
2022-09-15 14:57:51.335280 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/MahApps.Metro.1.3.0.0/MahApps.Metro.dll [74.9 ms]
2022-09-15 14:57:51.352691 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/System.Windows.Interactivity.4.5.0.0/System.Windows.Interactivity.dll [17.4 ms]
2022-09-15 14:57:51.375978 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/Microsoft.Expression.Interactions.4.5.0.0/Microsoft.Expression.Interactions.dll [23.1 ms]
2022-09-15 14:57:51.387434 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/stdole.7.0.3300.0/stdole.dll [11.2 ms]
2022-09-15 14:57:51.395216 ; package        ; Debug       ; Decompressed bin/Debug/Packages/WPF Controls/package.xml [7.51 ms]
2022-09-15 14:57:51.395216 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:57:51.395216 ; Installer      ; Information ; Installed WPF Controls version 9.17.4+5e508f08 [700 ms]
2022-09-15 14:57:51.395216 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Editor CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 14:57:51.522630 ; package        ; Debug       ; Decompressed bin/Debug/EditorHelp.chm [120 ms]
2022-09-15 14:57:51.646238 ; package        ; Debug       ; Decompressed bin/Debug/Editor.exe [123 ms]
2022-09-15 14:57:51.723622 ; package        ; Debug       ; Decompressed bin/Debug/PackageManager.exe [77.5 ms]
2022-09-15 14:57:51.763726 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Editor CE/Keysight.OpenTap.CommunityEditionPopup.exe [39.7 ms]
2022-09-15 14:57:51.772526 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Editor CE/EULA.rtf [9.13 ms]
2022-09-15 14:57:51.811552 ; package        ; Debug       ; Decompressed bin/Debug/Dependencies/AvalonDock.4.60.0.0/AvalonDock.dll [39.0 ms]
2022-09-15 14:57:51.817546 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Editor CE/package.xml [5.67 ms]
2022-09-15 14:57:51.817546 ; Plugin         ; Information ; Starting install step 'tap.exe communityeditionpopup'
2022-09-15 14:57:52.692941 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\SessionLogs\tap 2022-09-15 14-57-511.txt'. [8.33 ms]
2022-09-15 14:57:52.692941 ; Session        ; Debug       ; Running '"bin\Debug\tap.exe" communityeditionpopup --verbose ' in 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug'.
2022-09-15 14:57:52.692941 ; Session        ; Debug       ; Microsoft Windows 10.0.19044 X64
2022-09-15 14:57:52.692941 ; Session        ; Debug       ; .NET Framework 4.8.4515.0
2022-09-15 14:57:52.692941 ; AssemblyFinder ; Debug       ; Found 22/67 assembly files. [33.7 ms]
2022-09-15 14:57:52.692941 ; Session        ; Debug       ; OpenTAP Engine 9.17.4+ea67c63a X64
2022-09-15 14:57:52.692941 ; Resolver       ; Debug       ; Found match for System.Reflection.Metadata, Version=1.4.3.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\System.Reflection.Metadata.1.4.3.0\System.Reflection.Metadata.dll
2022-09-15 14:57:52.692941 ; Resolver       ; Debug       ; Found match for System.Collections.Immutable, Version=1.2.1.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a in D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\Dependencies\System.Collections.Immutable.1.2.3.0\System.Collections.Immutable.dll
2022-09-15 14:57:52.692941 ; Searcher       ; Debug       ; Ordered 20 assemblies according to references. [256 ms]
2022-09-15 14:57:52.841720 ; PluginManager  ; Debug       ; Loaded OpenTap. [398 us]
2022-09-15 14:57:52.842219 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.Wpf. [5.84 ms]
2022-09-15 14:57:52.842219 ; Settings       ; Debug       ; No settings file exists for EngineSettings. A new instance with default values has been created. [10.6 ms]
2022-09-15 14:57:52.842219 ; Session        ; Debug       ; Session log loaded as 'D:\MPI Project\Test\MyOpenTap\MyOpenTapMain\bin\Debug\SessionLogs\SessionLog 2022-09-15 14-57-51.txt'. [10.1 ms]
2022-09-15 14:57:52.934153 ; PluginManager  ; Debug       ; Loaded Keysight.OpenTap.CommunityEditionPopup. [6.77 ms]
2022-09-15 14:57:52.934153 ; PluginManager  ; Debug       ; Loaded OpenTap.Plugins.BasicSteps. [6.98 ms]
2022-09-15 14:57:52.934153 ; CLI            ; Debug       ; Executing CLI action: communityeditionpopup
2022-09-15 14:57:52.934153 ; CLI            ; Debug       ; CLI action returned exit code: 0 [2.08 ms]
2022-09-15 14:57:52.951581 ; Plugin         ; Information ; Succesfully ran install step  'tap.exe communityeditionpopup'.  [1.13 s]
2022-09-15 14:57:52.951581 ; Package        ; Debug       ; Found no custom actions to run at 'install' stage.
2022-09-15 14:57:52.951581 ; Installer      ; Information ; Installed Editor CE version 9.17.4+5e508f08 [1.55 s]
2022-09-15 14:57:52.951581 ; Installer      ; Information ; Installing C:\Users\Jacky.Kuo\AppData\Local\OpenTap\PackageCache\Results Viewer CE.9.17.4+5e508f08.x64.TapPackage
2022-09-15 14:57:53.090846 ; package        ; Debug       ; Decompressed bin/Debug/ResultsViewer.exe [128 ms]
2022-09-15 14:57:53.203884 ; package        ; Debug       ; Decompressed bin/Debug/RunExplorer.exe [112 ms]
2022-09-15 14:57:53.232191 ; package        ; Debug       ; Decompressed bin/Debug/ResultsViewerHelp.chm [28.4 ms]
2022-09-15 14:57:53.258743 ; package        ; Debug       ; Decompressed bin/Debug/RunExplorerHelp.chm [26.7 ms]
2022-09-15 14:57:53.322065 ; package        ; Debug       ; Decompressed bin/Debug/Packages/Editor CE/Keysight.OpenTap.CommunityEditionPopup.exe [62.6 ms]
